445,203628,buy
204,82920,buy
165,347919,buy
368,170681,bid
481,403198,buy
480,332336,sell
241,457492,bid
244,436798,sell
94,94599,buy
127,48697,bid
48,31316,buy
310,249673,bid
348,318587,buy
172,36793,sell
109,194991,bid
23,156526,bid
84,335992,sell
300,425710,bid
439,499380,bid
237,273462,bid
46,10677,bid
408,295747,bid
292,305008,bid
115,434190,buy
40,287796,sell
149,274244,sell
100,28578,bid
411,140658,sell
90,191388,bid
337,344589,sell
424,387903,buy
67,384672,bid
56,302485,buy
483,241215,buy
305,6619,buy
387,211213,bid
449,397153,bid
123,495152,bid
288,364102,buy
399,43964,buy
253,315856,bid
240,365298,bid
256,247320,bid
358,91829,sell
329,35290,sell
372,7772,bid
287,201763,sell
5,224518,sell
422,297018,sell
48,99856,bid
442,252882,sell
372,266819,bid
237,107483,sell
106,352000,sell
197,89754,sell
38,407881,bid
411,277912,bid
51,413728,buy
329,382885,bid
332,128954,buy
380,303758,buy
329,316834,sell
154,245410,bid
257,250009,buy
203,160794,bid
481,146643,sell
254,447188,buy
364,77372,sell
367,30174,bid
222,483778,sell
73,259372,buy
461,340839,bid
13,61609,buy
40,455416,buy
483,457606,sell
305,145378,buy
152,48427,buy
434,213179,sell
286,398901,buy
168,280025,bid
362,72482,buy
96,304060,bid
488,343639,sell
43,91533,sell
394,91707,sell
52,121085,sell
329,277189,bid
450,450485,bid
287,151462,buy
268,98738,sell
475,433301,buy
399,483424,buy
294,112268,buy
455,235148,buy
20,240206,buy
423,499021,sell
86,119889,sell
499,497310,buy
155,431035,bid
347,388646,buy
118,60584,buy
423,124391,sell
137,194344,bid
201,313240,buy
474,340483,bid
481,412042,bid
360,205210,buy
197,152067,bid
122,394393,sell
392,444375,sell
385,359454,buy
477,64733,bid
264,14828,sell
162,102861,sell
470,56473,sell
285,499697,bid
340,473195,sell
112,153877,bid
362,158302,buy
151,39709,bid
153,369454,buy
304,496703,sell
78,425910,sell
100,431435,bid
246,50477,sell
173,275948,buy
168,228572,bid
57,326460,buy
21,215211,buy
60,458585,buy
219,25490,buy
153,51117,buy
279,282144,bid
438,10256,buy
50,219441,bid
438,448090,buy
458,109716,buy
288,30400,sell
68,251050,bid
413,179665,bid
191,415874,bid
132,125123,sell
329,56092,bid
394,207086,bid
382,239284,bid
497,368569,bid
135,468597,buy
133,9408,buy
485,178676,buy
235,240508,bid
83,25826,sell
474,466011,buy
138,339008,sell
5,391327,sell
194,19193,sell
314,63880,bid
345,198481,buy
38,262908,sell
454,262763,buy
301,64535,buy
314,183471,buy
304,378750,buy
177,436855,bid
62,435808,sell
173,418886,bid
233,308338,buy
199,282588,buy
326,4572,sell
112,383419,bid
32,108382,sell
326,389982,bid
53,442796,buy
44,402827,sell
448,478637,sell
460,123834,buy
22,244331,buy
474,440611,buy
183,218824,buy
217,192152,buy
248,181908,bid
39,307351,sell
36,219165,bid
71,147784,sell
286,474703,sell
477,432759,buy
245,59478,sell
15,212108,buy
275,390816,sell
245,491062,bid
236,155562,sell
93,249610,buy
421,346807,buy
333,267636,sell
266,186515,buy
100,496193,bid
386,37125,bid
454,188267,bid
267,120283,sell
221,288199,buy
150,430946,buy
299,85981,bid
309,464025,bid
21,125988,bid
453,70294,bid
408,350526,buy
31,83030,sell
430,63185,bid
189,360370,buy
44,267493,sell
173,274861,sell
339,123269,buy
163,479656,buy
320,70757,sell
207,80855,bid
263,257184,bid
279,464306,sell
233,230966,buy
390,462152,bid
85,3050,bid
428,359409,bid
218,96230,buy
423,391772,buy
81,13510,buy
376,227858,sell
438,358772,sell
405,43175,buy
219,175160,bid
277,216312,sell
349,482444,bid
74,86709,bid
67,56064,bid
207,320328,bid
461,430625,buy
68,261206,sell
448,95928,buy
229,343326,bid
15,93177,sell
118,77491,bid
378,124177,bid
446,349729,bid
314,496293,bid
326,351737,buy
231,123324,buy
73,216201,sell
396,32293,bid
430,269953,buy
101,276051,bid
127,186781,buy
4,429331,sell
321,31887,sell
153,306159,buy
65,226115,sell
183,117234,buy
293,428790,bid
431,334716,buy
375,194209,buy
228,450516,buy
145,398130,bid
16,211521,sell
3,307351,buy
311,407870,bid
153,346872,sell
339,377926,bid
470,180784,buy
106,218798,buy
132,302940,sell
201,49032,sell
252,309551,buy
258,484927,bid
34,413857,sell
264,371130,sell
116,153475,sell
13,337975,sell
138,153320,buy
114,363115,sell
392,244493,sell
193,268448,buy
9,297308,bid
479,195565,buy
8,88820,bid
304,267124,bid
92,488379,buy
274,286980,sell
29,450558,bid
420,280550,bid
3,329949,sell
25,203094,buy
169,1835,bid
137,426489,bid
74,401719,buy
2,392809,buy
370,195047,bid
103,365969,bid
375,316825,bid
135,441859,buy
162,149422,sell
486,473811,bid
261,442539,buy
466,497403,sell
265,229352,sell
230,220922,buy
349,466499,bid
369,201854,bid
469,15475,sell
57,160757,sell
37,152684,buy
52,388139,buy
46,463914,buy
179,65676,sell
40,90224,buy
183,425760,sell
219,153209,sell
165,202565,bid
8,122702,buy
199,40228,bid
220,419491,buy
379,59893,sell
311,427368,buy
50,400234,bid
104,388849,bid
108,99846,bid
32,47197,bid
116,383062,bid
185,83208,bid
33,21048,sell
394,176084,bid
14,287506,buy
138,21151,bid
3,211461,buy
452,213694,sell
405,270682,bid
432,325909,buy
43,299904,sell
214,466212,bid
278,367897,bid
455,300624,buy
223,286526,sell
304,271506,sell
472,289801,bid
383,127866,buy
450,441809,sell
478,239180,buy
489,436159,sell
98,336265,bid
390,475959,buy
282,239601,bid
205,492481,buy
96,243268,bid
176,276597,buy
415,22369,sell
283,89529,buy
176,46443,bid
211,42305,bid
363,108555,bid
158,129507,buy
198,173726,sell
233,83438,buy
185,118646,buy
437,494426,buy
162,484672,bid
24,365178,sell
414,366989,sell
43,252453,buy
227,351981,sell
134,319542,sell
250,99851,bid
177,353304,sell
451,236352,sell
229,254804,bid
243,239604,buy
496,132966,buy
75,288386,buy
339,137567,bid
166,272368,buy
153,447039,bid
129,360666,bid
43,111038,bid
19,46797,sell
294,107249,buy
250,281446,bid
190,183602,bid
418,44238,sell
461,244553,buy
88,189093,buy
169,124165,sell
230,224239,sell
221,283605,sell
179,191350,bid
57,336706,bid
81,194172,sell
222,217186,buy
38,167880,sell
366,277079,sell
310,305128,buy
360,262688,buy
37,74821,buy
436,486727,sell
262,84178,sell
464,16724,bid
140,376109,sell
106,386297,bid
254,256129,buy
366,488463,sell
433,36994,sell
419,389403,sell
208,301142,sell
337,408876,buy
46,269937,buy
211,161515,sell
30,268840,bid
156,62688,buy
215,36642,buy
391,11398,sell
187,212980,sell
472,301071,buy
105,320940,buy
452,122437,bid
455,63361,buy
58,227817,sell
403,95303,sell
30,316246,sell
497,161955,bid
394,399646,buy
149,60633,sell
21,22418,buy
458,465085,bid
208,11308,bid
29,332438,buy
305,9681,buy
116,372219,bid
192,373939,bid
280,26860,sell
55,30073,buy
154,231140,bid
145,395149,sell
436,427473,buy
53,55775,sell
28,207559,buy
169,299690,bid
460,323022,sell
393,315363,sell
176,13669,bid
468,29835,sell
28,67866,buy
424,131484,sell
8,180545,buy
147,156483,sell
180,64100,buy
338,4058,sell
256,441748,buy
84,452384,bid
481,423366,sell
204,356360,buy
62,421420,sell
111,59864,sell
108,224342,buy
359,356483,sell
218,427831,buy
412,14576,sell
460,424317,buy
1,289835,bid
308,76438,sell
240,260256,buy
96,289296,buy
337,394901,sell
376,35829,bid
161,6569,sell
238,280258,buy
42,317830,sell
36,373597,sell
52,265165,buy
424,414877,buy
286,263671,bid
98,404794,sell
10,279940,buy
353,302578,buy
29,132121,sell
367,331780,buy
224,429148,sell
14,341872,buy
312,308602,bid
29,447207,buy
190,328380,buy
50,67933,buy
32,419835,buy
211,450572,bid
76,170499,sell
493,108653,bid
43,171277,bid
37,170808,sell
78,70991,buy
335,127944,sell
116,192983,bid
208,375372,buy
460,33188,bid
86,238925,sell
436,253412,bid
373,240539,bid
191,172964,buy
49,95656,bid
347,173977,buy
409,376225,bid
138,246269,buy
303,130461,buy
204,176583,sell
160,37507,buy
195,159696,buy
107,451566,buy
52,141480,bid
257,257285,sell
79,92222,buy
492,24703,sell
493,498682,buy
399,172704,sell
149,115716,bid
471,342627,buy
118,248058,bid
190,192324,buy
64,369460,sell
126,444329,buy
300,365329,sell
168,397916,buy
195,108981,sell
5,147023,sell
458,302607,sell
217,137222,bid
309,221894,sell
79,388299,bid
137,371607,bid
424,41016,buy
417,49167,bid
156,391582,buy
176,158816,buy
175,333493,bid
166,167896,sell
402,432377,sell
390,200939,buy
387,197920,buy
346,391349,buy
372,382328,sell
16,290877,bid
468,218933,bid
441,467172,sell
285,413991,sell
457,78587,bid
85,46288,bid
341,129262,bid
216,20280,sell
60,259657,bid
489,190560,buy
467,490866,buy
246,61088,bid
309,371078,bid
65,228635,sell
249,230326,sell
179,276061,sell
214,267244,sell
133,99247,buy
344,327853,buy
486,39361,bid
350,315613,bid
117,271397,sell
470,79959,bid
128,100465,bid
339,208119,buy
423,200639,sell
316,365886,bid
318,165190,bid
233,4808,buy
246,183338,bid
82,141689,buy
230,50138,bid
344,300974,sell
192,487132,buy
110,153453,sell
332,146397,buy
226,430743,bid
409,194990,buy
47,68436,buy
373,256320,buy
375,7961,sell
93,201614,buy
19,128643,sell
148,181048,buy
456,50149,buy
172,488078,buy
346,20504,bid
112,430181,bid
426,103167,sell
486,391834,sell
189,165133,buy
257,101692,sell
44,370067,sell
359,351988,sell
22,66716,buy
399,19481,bid
497,138974,sell
313,366708,bid
445,205872,bid
35,377947,sell
268,180401,buy
24,464072,buy
482,15472,sell
314,76319,buy
408,48871,buy
237,440728,sell
402,260113,bid
118,383946,bid
454,75183,sell
416,83930,bid
452,345317,bid
304,72254,sell
86,30811,sell
470,71533,buy
111,31401,sell
257,113999,bid
99,142754,buy
323,398911,buy
172,50316,bid
168,220041,buy
78,180135,buy
204,435705,buy
391,62023,sell
247,112974,buy
58,18206,bid
324,39998,buy
187,180071,bid
485,448985,buy
171,420416,sell
211,133972,bid
334,7423,buy
413,64036,sell
463,489118,bid
13,190489,bid
105,75919,buy
352,43889,sell
111,186143,bid
204,52324,sell
240,132178,buy
219,109421,buy
269,227965,bid
229,136558,buy
158,354998,sell
11,19237,buy
34,46518,buy
384,92879,bid
172,70882,sell
73,298534,sell
248,320588,buy
264,452716,sell
301,376726,bid
175,240063,sell
142,316393,buy
278,485831,bid
457,197812,bid
64,244696,sell
132,402049,buy
236,402498,bid
257,58113,bid
84,8874,sell
51,260658,bid
416,311127,bid
447,463529,bid
243,441210,buy
82,76508,bid
40,281282,bid
340,83136,buy
74,340322,bid
365,495614,sell
259,487512,sell
147,427856,sell
394,90431,buy
84,266733,buy
453,440894,buy
398,492075,bid
348,43578,buy
47,80707,buy
381,42786,bid
213,66456,buy
173,425326,buy
152,469116,bid
115,381537,bid
237,128398,buy
406,467700,sell
410,257246,buy
160,267359,bid
272,247643,sell
186,3288,buy
56,492676,buy
42,331223,buy
220,141839,bid
374,283644,sell
447,494211,buy
156,123305,bid
169,348763,sell
352,416838,buy
282,173029,bid
414,413787,bid
428,442728,sell
494,265236,bid
44,9744,buy
98,230559,bid
207,302920,buy
488,333075,buy
118,24860,buy
406,286296,buy
91,473329,bid
189,375498,sell
379,493755,sell
109,154235,buy
18,163989,bid
251,359263,sell
24,336043,bid
84,132787,bid
431,39757,buy
435,379120,buy
180,182729,bid
42,495829,sell
333,183965,buy
422,309149,buy
268,33639,sell
155,79849,buy
18,347645,buy
324,164391,bid
40,345674,bid
272,144213,sell
447,96220,buy
428,143429,sell
284,92132,bid
47,75238,bid
67,370549,bid
133,166919,sell
453,100058,sell
218,301220,bid
130,415583,sell
54,238557,sell
407,78618,buy
249,295323,buy
288,442840,sell
4,470950,sell
70,294029,sell
83,372144,sell
307,9532,bid
447,338442,sell
24,167235,bid
468,282575,bid
351,447601,bid
363,361424,bid
224,83548,buy
233,469642,sell
173,234109,bid
241,177200,sell
81,229823,buy
7,133580,sell
226,231597,sell
389,429895,buy
81,382914,bid
382,138530,sell
449,487400,bid
345,380647,buy
459,190077,buy
163,329901,sell
404,283366,bid
332,418518,buy
42,283686,sell
385,497069,sell
298,259206,sell
305,34823,sell
454,217203,sell
378,301200,bid
29,300503,sell
431,387406,bid
253,52989,sell
330,213014,bid
352,15121,buy
185,161494,sell
347,70317,sell
71,9204,buy
300,497155,sell
71,63099,buy
421,196611,bid
84,234795,bid
205,59882,bid
52,122490,sell
373,341128,sell
326,193350,bid
52,437096,bid
446,466477,buy
491,69623,sell
240,485687,bid
473,355643,bid
25,440087,bid
299,307922,bid
442,62194,sell
44,280874,bid
406,464128,sell
179,88779,bid
474,91013,buy
405,54757,sell
139,170166,sell
171,23370,bid
46,412778,sell
408,144222,sell
346,282347,sell
204,169140,sell
242,346702,buy
487,124211,buy
251,16809,sell
154,118460,bid
42,70103,sell
43,359578,bid
10,373711,buy
83,141374,sell
379,424302,bid
424,184036,sell
375,455282,bid
458,270019,buy
352,160877,bid
459,77390,buy
216,90337,bid
333,59974,buy
351,292728,sell
313,465200,buy
214,231515,buy
404,445557,sell
4,360415,bid
132,79484,sell
310,490795,buy
286,432140,sell
446,50992,buy
7,72716,buy
372,479303,bid
166,454447,buy
162,326990,buy
399,39730,bid
376,283833,bid
175,90573,sell
358,277534,sell
348,453350,buy
131,494426,bid
338,69139,buy
301,420287,sell
293,348018,bid
450,499520,sell
198,126110,buy
464,481931,bid
442,298714,bid
420,383620,buy
19,378157,buy
168,325592,sell
448,194110,sell
327,427902,sell
16,13624,sell
189,464419,bid
305,110193,bid
319,230641,sell
232,447578,bid
195,412706,bid
441,336790,sell
200,308724,bid
110,267219,bid
178,133416,buy
464,84669,sell
208,67468,bid
36,497387,bid
170,380275,sell
344,419263,sell
420,314384,sell
479,384573,sell
48,400203,buy
201,364709,sell
100,492484,bid
5,207527,bid
328,82964,sell
377,21198,buy
33,139686,buy
58,444710,buy
363,465679,buy
17,105406,sell
440,463625,bid
62,61702,sell
212,195863,bid
291,112639,sell
119,106549,sell
497,356882,bid
179,144814,buy
357,465680,sell
476,490027,sell
356,216798,bid
81,309088,sell
145,336254,sell
480,177867,buy
416,440744,sell
148,144626,bid
21,227207,buy
161,435723,buy
336,335619,buy
86,280550,buy
415,2133,buy
28,245834,buy
120,62669,bid
22,484330,sell
441,499047,buy
471,477953,sell
467,460882,buy
349,201625,buy
322,220375,bid
187,430659,buy
311,443222,buy
273,470506,buy
261,285930,bid
368,481898,bid
178,307300,bid
2,373164,bid
139,247023,bid
398,71356,sell
386,20778,buy
346,478119,sell
210,210586,sell
356,352573,bid
313,414594,buy
367,429236,buy
65,97587,buy
399,75485,buy
403,63949,buy
220,186842,bid
183,51740,bid
357,62901,sell
308,355757,bid
217,85475,buy
196,304067,buy
472,164161,buy
447,463547,sell
488,359571,sell
320,400957,sell
40,77371,buy
270,196816,buy
320,134685,sell
151,145666,sell
149,155257,buy
357,424438,sell
170,35021,bid
165,46806,bid
84,246291,buy
319,23158,bid
276,354356,bid
303,370566,sell
415,67580,buy
9,397602,buy
123,155851,buy
275,414946,sell
490,357499,buy
376,69964,bid
60,149559,sell
214,331239,buy
253,133432,bid
457,386744,bid
43,423562,buy
69,414005,sell
247,274040,bid
166,149885,bid
465,157474,bid
379,74903,bid
95,357747,buy
77,166439,sell
289,121769,buy
421,18352,bid
189,447728,sell
182,472207,sell
100,169652,bid
128,374540,bid
66,386092,buy
195,332453,buy
62,55329,bid
498,428135,bid
143,379574,bid
202,382431,bid
480,351295,buy
80,52327,sell
127,209593,bid
417,316276,sell
268,484160,buy
348,165298,sell
185,199906,bid
441,170529,buy
206,446567,buy
97,94197,sell
388,313988,buy
275,28332,bid
67,267525,bid
82,190627,bid
228,273253,buy
252,220680,buy
404,371625,buy
482,5373,bid
392,266964,bid
291,460117,buy
71,189058,bid
7,79852,buy
30,401389,buy
355,336004,sell
114,422837,sell
233,95372,bid
409,227951,bid
494,281311,bid
210,28854,bid
296,25047,buy
314,14636,sell
61,221424,buy
72,451665,bid
51,251001,sell
477,35449,bid
462,371235,buy
441,204412,buy
330,457764,sell
398,165725,buy
117,492175,bid
194,374997,buy
153,187219,sell
371,219872,sell
193,27573,bid
34,204364,bid
414,419397,bid
115,204682,bid
18,479024,buy
399,101287,bid
313,165413,buy
291,460827,sell
80,49957,buy
107,161171,buy
351,419456,bid
132,193373,sell
474,271443,sell
51,150938,sell
272,373588,bid
303,393438,buy
35,388788,sell
439,437347,buy
191,418594,sell
232,141675,bid
409,421521,sell
282,79562,buy
327,92564,sell
204,76667,sell
16,16525,bid
105,155179,buy
266,402018,sell
310,16268,sell
74,413861,buy
84,339647,buy
275,274788,sell
98,85121,buy
417,1840,sell
136,359980,bid
337,373817,bid
321,131641,bid
199,3441,bid
118,390690,buy
391,248926,bid
95,180025,buy
396,363441,bid
6,64219,buy
235,464679,bid
454,60254,buy
220,32210,buy
419,57629,buy
3,264006,bid
412,220298,bid
170,330823,bid
27,64327,sell
364,276937,bid
177,54829,bid
3,456402,buy
421,45544,buy
461,298351,sell
410,448010,bid
207,111800,sell
211,342730,bid
99,188158,buy
413,323846,sell
134,199269,bid
4,149145,buy
217,46967,sell
495,210309,sell
331,386382,bid
254,334335,buy
215,191533,buy
338,411462,bid
213,277121,bid
450,241948,buy
105,389997,bid
416,498098,bid
49,188421,sell
96,238570,bid
335,278234,buy
404,357302,sell
48,114883,bid
372,32311,bid
483,44458,bid
97,458896,buy
102,391172,bid
354,181720,bid
141,185445,buy
47,349534,bid
220,62711,sell
99,219960,buy
95,128718,sell
495,456295,bid
175,61629,bid
427,425806,sell
115,19841,bid
487,160710,sell
19,202532,buy
477,425080,bid
461,480756,sell
393,214296,bid
288,17253,bid
240,254370,sell
123,173871,bid
466,197874,buy
205,366095,sell
165,352543,buy
199,443176,buy
219,88876,bid
422,174329,buy
447,278839,sell
129,366407,sell
407,217833,sell
86,267310,buy
57,441049,buy
363,333128,buy
334,79490,buy
227,298273,sell
3,229262,sell
312,432673,bid
279,17549,buy
362,463700,buy
170,197432,buy
275,147599,sell
233,166422,buy
159,205617,bid
219,235237,sell
164,349833,buy
286,351314,bid
336,222107,bid
117,229287,sell
397,295566,bid
71,263341,buy
135,257813,sell
442,63938,bid
117,340049,bid
307,360513,bid
249,358439,buy
18,346583,bid
392,92801,bid
437,38630,bid
156,238544,buy
422,96570,sell
125,175206,buy
273,283872,sell
470,353553,bid
188,410885,sell
410,188986,buy
118,120580,bid
64,92679,sell
280,440350,bid
261,362437,sell
17,473270,bid
166,492406,buy
183,463208,sell
31,250596,bid
118,319820,buy
464,106771,sell
390,7450,bid
307,492256,bid
485,130858,buy
1,2710,buy
412,91862,bid
382,366768,sell
305,445041,bid
50,483272,bid
58,103067,bid
272,460019,buy
144,203372,bid
440,101000,bid
56,472614,sell
85,221051,buy
210,451689,bid
111,136461,buy
374,394043,buy
124,279004,sell
440,367131,buy
46,22226,sell
3,363727,buy
262,312869,bid
470,294732,bid
309,46252,bid
47,229254,sell
222,258636,sell
56,281756,buy
356,366850,sell
381,322295,buy
404,270934,sell
451,294605,buy
411,313341,buy
498,20229,buy
342,253742,bid
359,350989,bid
210,354327,buy
406,461943,bid
436,35921,buy
243,146682,sell
40,229801,sell
319,230164,sell
223,300599,bid
412,250487,buy
415,450866,sell
266,485613,sell
177,19581,sell
9,120064,buy
196,219300,buy
51,410747,bid
405,336810,buy
291,98364,buy
60,184204,sell
91,383465,buy
73,297595,buy
462,243044,sell
129,194580,sell
337,197525,sell
177,84606,bid
454,273456,bid
191,333226,sell
327,85012,sell
449,78192,sell
168,160978,buy
153,332132,sell
321,165414,buy
232,390031,buy
442,80771,buy
213,218873,buy
226,370061,bid
499,97363,bid
205,174517,sell
438,358123,sell
380,132322,buy
400,137330,bid
226,292062,buy
279,63128,bid
349,62383,bid
55,343866,bid
43,60638,sell
369,209673,sell
214,138572,sell
360,62457,sell
305,456102,buy
475,485485,sell
114,172571,sell
392,110402,buy
320,429876,buy
426,222634,buy
380,10698,sell
231,156409,sell
373,156803,buy
230,377337,sell
482,262464,sell
53,313456,sell
213,144789,buy
370,151973,sell
55,139621,buy
260,418354,buy
95,285452,sell
35,95583,bid
235,438809,bid
295,401191,sell
469,349238,sell
52,313385,buy
201,162293,buy
353,240240,buy
179,51882,sell
191,246136,bid
346,5533,sell
184,179916,buy
279,132198,bid
282,353658,buy
134,23968,sell
85,63783,bid
476,194654,sell
466,22555,sell
145,122089,sell
193,175493,buy
40,159562,sell
428,55013,sell
411,460154,buy
16,358136,buy
333,208175,buy
495,213653,sell
126,440559,buy
475,297179,buy
456,95660,sell
328,318866,buy
188,492540,bid
356,140089,bid
224,423506,bid
90,144028,buy
459,58415,sell
8,465055,bid
135,270863,buy
418,237381,sell
390,213219,buy
253,142718,sell
275,323192,bid
260,432331,bid
214,58520,buy
130,183740,bid
80,217101,buy
196,330781,bid
451,24212,buy
91,303144,sell
96,353369,sell
397,198682,bid
76,118803,sell
246,122235,buy
225,29885,buy
362,464128,sell
220,258793,bid
167,230439,sell
123,135428,buy
219,80674,bid
462,193016,bid
474,135586,sell
426,372825,sell
226,365113,buy
397,144581,bid
351,233016,sell
4,253595,buy
490,365444,bid
460,256410,sell
189,488169,buy
322,295244,bid
126,58913,bid
450,292919,buy
58,457273,buy
77,309336,sell
391,479371,sell
418,352301,sell
279,227231,bid
215,496492,sell
282,276414,bid
436,141035,sell
137,377393,sell
44,189441,bid
35,137416,bid
379,443810,buy
59,396977,bid
252,200064,buy
441,370306,buy
131,110204,bid
361,459378,bid
369,385235,sell
293,327975,sell
385,329627,buy
415,190190,sell
456,44365,bid
415,77634,buy
327,269892,sell
49,458078,bid
363,287751,buy
362,325504,bid
127,430145,buy
89,351657,sell
235,74372,sell
263,36042,buy
269,7901,buy
469,294457,bid
447,405762,bid
19,161529,sell
169,312899,buy
334,50514,buy
444,111828,buy
440,31563,buy
452,233946,buy
341,359013,sell
283,439638,sell
325,315623,sell
430,446144,buy
391,235410,bid
346,421303,buy
338,247603,buy
100,32953,bid
62,383289,sell
360,255240,sell
100,297031,bid
319,102935,bid
30,467269,sell
241,229285,bid
35,102730,bid
101,412909,sell
162,231702,bid
65,209479,buy
369,394222,buy
416,439479,buy
352,170989,bid
156,346269,buy
348,289378,sell
401,303022,sell
281,153400,bid
266,129516,bid
410,149353,bid
111,491215,buy
233,38535,buy
273,57408,buy
296,59691,bid
416,347550,buy
429,353673,sell
341,94029,sell
44,470614,buy
133,250551,buy
132,228742,bid
484,131490,sell
435,34482,bid
202,36775,bid
25,40148,buy
263,292552,sell
65,46857,bid
229,96417,sell
136,277340,bid
443,433107,bid
239,40631,bid
228,65172,buy
413,303033,sell
417,248620,buy
8,81197,sell
270,341034,buy
75,217605,sell
25,92083,sell
100,62958,bid
186,12745,bid
434,150261,sell
423,12602,buy
150,292745,sell
126,105895,buy
436,271951,bid
227,256388,sell
366,494417,bid
289,325881,sell
64,195550,bid
183,449481,buy
390,249261,sell
188,373241,buy
197,258671,buy
401,352178,buy
469,184168,buy
177,100213,bid
129,174998,bid
168,357448,sell
391,399332,sell
90,378437,sell
91,299413,sell
120,192962,buy
266,25682,buy
338,220292,sell
27,88885,buy
182,84182,bid
198,188183,buy
316,289915,sell
265,476210,buy
27,218657,buy
342,129945,buy
404,261591,sell
242,31072,buy
358,457869,bid
198,100291,bid
208,216140,buy
335,338745,buy
310,428587,bid
266,264824,sell
297,283760,buy
397,298134,buy
276,220975,bid
165,400867,buy
453,327859,bid
53,183847,sell
52,167390,buy
31,306500,buy
12,450854,bid
447,64452,sell
330,480984,buy
141,166037,bid
407,360157,sell
133,192751,sell
11,184520,sell
95,213331,sell
315,457299,bid
158,486919,sell
312,72453,sell
100,17010,buy
254,187769,buy
30,68205,sell
50,204502,bid
24,349671,bid
38,476892,bid
340,319536,sell
485,487669,sell
446,342169,buy
339,300801,bid
204,251888,sell
261,468027,sell
342,261467,bid
319,246410,buy
401,92625,buy
95,115572,sell
193,80303,bid
315,78439,buy
454,292094,sell
312,197823,sell
285,36446,buy
475,421494,sell
152,277681,buy
186,237329,bid
368,225463,buy
434,495226,buy
385,52621,sell
434,269788,buy
272,68841,buy
231,346551,buy
264,244539,sell
382,142992,sell
51,229221,bid
24,266293,bid
210,411577,buy
13,77055,sell
268,215555,buy
347,93632,sell
252,371304,sell
128,423974,sell
113,8323,bid
