57,160757,bid
37,152684,buy
52,388139,buy
46,463914,buy
179,65676,bid
40,90224,buy
183,425760,bid
219,153209,bid
165,202565,buy
8,122702,buy
199,40228,buy
220,419491,buy
379,59893,bid
311,427368,buy
50,400234,bid
104,388849,buy
108,99846,bid
32,47197,buy
116,383062,buy
185,83208,buy
33,21048,bid
394,176084,buy
14,287506,buy
138,21151,buy
3,211461,buy
452,213694,bid
405,270682,buy
432,325909,buy
43,299904,bid
214,466212,bid
278,367897,bid
455,300624,buy
223,286526,bid
304,271506,bid
472,289801,bid
383,127866,buy
450,441809,bid
478,239180,buy
489,436159,bid
98,336265,buy
390,475959,buy
282,239601,buy
205,492481,buy
96,243268,buy
176,276597,buy
415,22369,bid
283,89529,buy
176,46443,bid
211,42305,buy
363,108555,buy
158,129507,buy
198,173726,bid
233,83438,buy
185,118646,buy
437,494426,buy
162,484672,bid
24,365178,bid
414,366989,bid
43,252453,buy
227,351981,bid
134,319542,bid
250,99851,bid
177,353304,bid
451,236352,bid
229,254804,bid
243,239604,buy
496,132966,buy
75,288386,buy
339,137567,buy
166,272368,buy
153,447039,bid
129,360666,bid
43,111038,bid
19,46797,bid
294,107249,buy
250,281446,buy
190,183602,buy
418,44238,bid
461,244553,buy
88,189093,buy
169,124165,bid
230,224239,bid
221,283605,bid
179,191350,buy
57,336706,bid
81,194172,bid
222,217186,buy
38,167880,bid
366,277079,bid
310,305128,buy
360,262688,buy
37,74821,buy
436,486727,bid
262,84178,bid
464,16724,bid
140,376109,bid
106,386297,bid
254,256129,buy
366,488463,bid
433,36994,bid
419,389403,bid
208,301142,bid
337,408876,buy
46,269937,buy
211,161515,bid
30,268840,bid
156,62688,buy
215,36642,buy
391,11398,bid
187,212980,bid
472,301071,buy
105,320940,buy
452,122437,buy
455,63361,buy
58,227817,bid
403,95303,bid
30,316246,bid
497,161955,bid
394,399646,buy
149,60633,bid
21,22418,buy
458,465085,bid
208,11308,buy
29,332438,buy
305,9681,buy
116,372219,bid
192,373939,bid
280,26860,bid
55,30073,buy
154,231140,buy
145,395149,bid
436,427473,buy
53,55775,bid
28,207559,buy
169,299690,buy
460,323022,bid
393,315363,bid
176,13669,bid
468,29835,bid
28,67866,buy
424,131484,bid
8,180545,buy
147,156483,bid
180,64100,buy
338,4058,bid
256,441748,buy
84,452384,bid
481,423366,bid
204,356360,buy
62,421420,bid
111,59864,bid
108,224342,buy
359,356483,bid
218,427831,buy
412,14576,bid
460,424317,buy
1,289835,bid
308,76438,bid
240,260256,buy
96,289296,buy
337,394901,bid
376,35829,buy
161,6569,bid
238,280258,buy
42,317830,bid
36,373597,bid
52,265165,buy
424,414877,buy
286,263671,bid
98,404794,bid
10,279940,buy
353,302578,buy
29,132121,bid
367,331780,buy
224,429148,bid
14,341872,buy
312,308602,bid
29,447207,buy
190,328380,buy
50,67933,buy
32,419835,buy
211,450572,bid
76,170499,bid
493,108653,bid
43,171277,bid
37,170808,bid
78,70991,buy
335,127944,bid
116,192983,buy
208,375372,buy
460,33188,buy
86,238925,bid
436,253412,bid
373,240539,bid
191,172964,buy
49,95656,buy
347,173977,buy
409,376225,bid
138,246269,buy
303,130461,buy
204,176583,bid
160,37507,buy
195,159696,buy
107,451566,buy
52,141480,bid
257,257285,bid
79,92222,buy
492,24703,bid
493,498682,buy
399,172704,bid
149,115716,bid
471,342627,buy
118,248058,bid
190,192324,buy
64,369460,bid
126,444329,buy
300,365329,bid
168,397916,buy
195,108981,bid
5,147023,bid
458,302607,bid
217,137222,buy
309,221894,bid
79,388299,buy
137,371607,bid
424,41016,buy
417,49167,bid
156,391582,buy
176,158816,buy
175,333493,bid
166,167896,bid
402,432377,bid
390,200939,buy
387,197920,buy
346,391349,buy
372,382328,bid
16,290877,buy
468,218933,bid
441,467172,bid
285,413991,bid
457,78587,bid
85,46288,bid
341,129262,bid
216,20280,bid
60,259657,bid
489,190560,buy
467,490866,buy
246,61088,buy
309,371078,bid
65,228635,bid
249,230326,bid
179,276061,bid
214,267244,bid
133,99247,buy
344,327853,buy
486,39361,buy
350,315613,buy
117,271397,bid
470,79959,bid
128,100465,buy
339,208119,buy
423,200639,bid
316,365886,bid
318,165190,bid
233,4808,buy
246,183338,bid
82,141689,buy
230,50138,buy
344,300974,bid
192,487132,buy
110,153453,bid
332,146397,buy
226,430743,buy
409,194990,buy
47,68436,buy
373,256320,buy
375,7961,bid
93,201614,buy
19,128643,bid
148,181048,buy
456,50149,buy
172,488078,buy
346,20504,bid
112,430181,buy
426,103167,bid
486,391834,bid
189,165133,buy
257,101692,bid
44,370067,bid
359,351988,bid
22,66716,buy
399,19481,bid
497,138974,bid
313,366708,buy
445,205872,bid
35,377947,bid
268,180401,buy
24,464072,buy
482,15472,bid
314,76319,buy
408,48871,buy
237,440728,bid
402,260113,bid
118,383946,buy
454,75183,bid
416,83930,bid
452,345317,bid
304,72254,bid
86,30811,bid
470,71533,buy
111,31401,bid
257,113999,buy
99,142754,buy
323,398911,buy
172,50316,buy
168,220041,buy
78,180135,buy
204,435705,buy
391,62023,bid
247,112974,buy
58,18206,buy
324,39998,buy
187,180071,buy
485,448985,buy
171,420416,bid
211,133972,buy
334,7423,buy
413,64036,bid
463,489118,bid
13,190489,bid
105,75919,buy
352,43889,bid
111,186143,buy
204,52324,bid
240,132178,buy
219,109421,buy
269,227965,bid
229,136558,buy
158,354998,bid
11,19237,buy
34,46518,buy
384,92879,buy
172,70882,bid
73,298534,bid
248,320588,buy
264,452716,bid
301,376726,buy
175,240063,bid
142,316393,buy
278,485831,buy
457,197812,buy
64,244696,bid
132,402049,buy
236,402498,buy
257,58113,bid
84,8874,bid
51,260658,buy
416,311127,buy
447,463529,bid
243,441210,buy
82,76508,buy
40,281282,bid
340,83136,buy
74,340322,buy
365,495614,bid
259,487512,bid
147,427856,bid
394,90431,buy
84,266733,buy
453,440894,buy
398,492075,bid
348,43578,buy
47,80707,buy
381,42786,bid
213,66456,buy
173,425326,buy
152,469116,buy
115,381537,buy
237,128398,buy
406,467700,bid
410,257246,buy
160,267359,buy
272,247643,bid
186,3288,buy
56,492676,buy
42,331223,buy
220,141839,buy
374,283644,bid
447,494211,buy
156,123305,buy
169,348763,bid
352,416838,buy
282,173029,bid
414,413787,buy
428,442728,bid
494,265236,bid
44,9744,buy
98,230559,bid
207,302920,buy
488,333075,buy
118,24860,buy
406,286296,buy
91,473329,bid
189,375498,bid
379,493755,bid
109,154235,buy
18,163989,bid
251,359263,bid
24,336043,buy
84,132787,bid
431,39757,buy
435,379120,buy
180,182729,buy
42,495829,bid
333,183965,buy
422,309149,buy
268,33639,bid
155,79849,buy
18,347645,buy
324,164391,buy
40,345674,bid
272,144213,bid
447,96220,buy
428,143429,bid
284,92132,buy
47,75238,bid
67,370549,buy
133,166919,bid
453,100058,bid
218,301220,bid
130,415583,bid
54,238557,bid
407,78618,buy
249,295323,buy
288,442840,bid
4,470950,bid
70,294029,bid
83,372144,bid
307,9532,buy
447,338442,bid
24,167235,bid
468,282575,bid
351,447601,bid
363,361424,bid
224,83548,buy
233,469642,bid
173,234109,bid
241,177200,bid
81,229823,buy
7,133580,bid
226,231597,bid
389,429895,buy
81,382914,buy
382,138530,bid
449,487400,buy
345,380647,buy
459,190077,buy
163,329901,bid
404,283366,buy
332,418518,buy
42,283686,bid
385,497069,bid
298,259206,bid
305,34823,bid
454,217203,bid
378,301200,buy
29,300503,bid
431,387406,buy
253,52989,bid
330,213014,buy
352,15121,buy
185,161494,bid
347,70317,bid
71,9204,buy
300,497155,bid
71,63099,buy
421,196611,buy
84,234795,bid
205,59882,bid
52,122490,bid
373,341128,bid
326,193350,buy
52,437096,bid
446,466477,buy
491,69623,bid
240,485687,bid
473,355643,bid
25,440087,buy
299,307922,bid
442,62194,bid
44,280874,bid
406,464128,bid
179,88779,bid
474,91013,buy
405,54757,bid
139,170166,bid
171,23370,bid
46,412778,bid
408,144222,bid
346,282347,bid
204,169140,bid
242,346702,buy
487,124211,buy
251,16809,bid
154,118460,bid
42,70103,bid
43,359578,buy
10,373711,buy
83,141374,bid
379,424302,buy
424,184036,bid
375,455282,bid
458,270019,buy
352,160877,bid
459,77390,buy
216,90337,bid
333,59974,buy
351,292728,bid
313,465200,buy
214,231515,buy
404,445557,bid
4,360415,buy
132,79484,bid
310,490795,buy
286,432140,bid
446,50992,buy
7,72716,buy
372,479303,bid
166,454447,buy
162,326990,buy
399,39730,buy
376,283833,bid
175,90573,bid
358,277534,bid
348,453350,buy
131,494426,bid
338,69139,buy
301,420287,bid
293,348018,bid
450,499520,bid
198,126110,buy
464,481931,buy
442,298714,bid
420,383620,buy
19,378157,buy
168,325592,bid
448,194110,bid
327,427902,bid
16,13624,bid
189,464419,buy
305,110193,bid
319,230641,bid
232,447578,bid
195,412706,bid
441,336790,bid
200,308724,buy
110,267219,buy
178,133416,buy
464,84669,bid
208,67468,buy
36,497387,bid
170,380275,bid
344,419263,bid
420,314384,bid
479,384573,bid
48,400203,buy
201,364709,bid
100,492484,buy
5,207527,bid
328,82964,bid
377,21198,buy
33,139686,buy
58,444710,buy
363,465679,buy
17,105406,bid
440,463625,buy
62,61702,bid
212,195863,bid
291,112639,bid
119,106549,bid
497,356882,buy
179,144814,buy
357,465680,bid
476,490027,bid
356,216798,buy
81,309088,bid
145,336254,bid
480,177867,buy
416,440744,bid
148,144626,bid
21,227207,buy
161,435723,buy
336,335619,buy
86,280550,buy
415,2133,buy
28,245834,buy
120,62669,bid
22,484330,bid
441,499047,buy
471,477953,bid
467,460882,buy
349,201625,buy
322,220375,buy
187,430659,buy
311,443222,buy
273,470506,buy
261,285930,buy
368,481898,buy
178,307300,bid
2,373164,bid
139,247023,bid
398,71356,bid
386,20778,buy
346,478119,bid
210,210586,bid
356,352573,buy
313,414594,buy
367,429236,buy
65,97587,buy
399,75485,buy
403,63949,buy
220,186842,bid
183,51740,bid
357,62901,bid
308,355757,bid
217,85475,buy
196,304067,buy
472,164161,buy
447,463547,bid
488,359571,bid
320,400957,bid
40,77371,buy
270,196816,buy
320,134685,bid
151,145666,bid
149,155257,buy
357,424438,bid
170,35021,bid
165,46806,bid
84,246291,buy
319,23158,buy
276,354356,bid
303,370566,bid
415,67580,buy
9,397602,buy
123,155851,buy
275,414946,bid
490,357499,buy
376,69964,buy
60,149559,bid
214,331239,buy
253,133432,buy
457,386744,bid
43,423562,buy
69,414005,bid
247,274040,bid
166,149885,bid
465,157474,buy
379,74903,buy
95,357747,buy
77,166439,bid
289,121769,buy
421,18352,bid
189,447728,bid
182,472207,bid
100,169652,bid
128,374540,bid
66,386092,buy
195,332453,buy
62,55329,bid
498,428135,bid
143,379574,bid
202,382431,buy
480,351295,buy
80,52327,bid
127,209593,bid
417,316276,bid
268,484160,buy
348,165298,bid
185,199906,buy
441,170529,buy
206,446567,buy
97,94197,bid
388,313988,buy
275,28332,bid
67,267525,buy
82,190627,bid
228,273253,buy
252,220680,buy
404,371625,buy
482,5373,bid
392,266964,buy
291,460117,buy
71,189058,bid
7,79852,buy
30,401389,buy
355,336004,bid
114,422837,bid
233,95372,bid
409,227951,bid
494,281311,bid
210,28854,bid
296,25047,buy
314,14636,bid
61,221424,buy
72,451665,bid
51,251001,bid
477,35449,buy
462,371235,buy
441,204412,buy
330,457764,bid
398,165725,buy
117,492175,bid
194,374997,buy
153,187219,bid
371,219872,bid
193,27573,bid
34,204364,bid
414,419397,buy
115,204682,buy
18,479024,buy
399,101287,buy
313,165413,buy
291,460827,bid
80,49957,buy
107,161171,buy
351,419456,buy
132,193373,bid
474,271443,bid
51,150938,bid
272,373588,bid
303,393438,buy
35,388788,bid
439,437347,buy
191,418594,bid
232,141675,bid
409,421521,bid
282,79562,buy
327,92564,bid
204,76667,bid
16,16525,buy
105,155179,buy
266,402018,bid
310,16268,bid
74,413861,buy
84,339647,buy
275,274788,bid
98,85121,buy
417,1840,bid
136,359980,buy
337,373817,buy
321,131641,buy
199,3441,buy
118,390690,buy
391,248926,bid
95,180025,buy
396,363441,bid
6,64219,buy
235,464679,bid
454,60254,buy
220,32210,buy
419,57629,buy
3,264006,bid
412,220298,buy
170,330823,bid
27,64327,bid
364,276937,bid
177,54829,buy
3,456402,buy
421,45544,buy
461,298351,bid
410,448010,bid
207,111800,bid
211,342730,bid
99,188158,buy
413,323846,bid
134,199269,buy
4,149145,buy
217,46967,bid
495,210309,bid
331,386382,bid
254,334335,buy
215,191533,buy
338,411462,buy
213,277121,buy
450,241948,buy
105,389997,bid
416,498098,bid
49,188421,bid
96,238570,bid
335,278234,buy
404,357302,bid
48,114883,buy
372,32311,bid
483,44458,bid
97,458896,buy
102,391172,buy
354,181720,buy
141,185445,buy
47,349534,buy
220,62711,bid
99,219960,buy
95,128718,bid
495,456295,buy
175,61629,buy
427,425806,bid
115,19841,bid
487,160710,bid
19,202532,buy
477,425080,bid
461,480756,bid
393,214296,buy
288,17253,buy
240,254370,bid
123,173871,bid
466,197874,buy
205,366095,bid
165,352543,buy
199,443176,buy
219,88876,buy
422,174329,buy
447,278839,bid
129,366407,bid
407,217833,bid
86,267310,buy
57,441049,buy
363,333128,buy
334,79490,buy
227,298273,bid
3,229262,bid
312,432673,buy
279,17549,buy
362,463700,buy
170,197432,buy
275,147599,bid
233,166422,buy
159,205617,bid
219,235237,bid
164,349833,buy
286,351314,bid
336,222107,bid
117,229287,bid
397,295566,bid
71,263341,buy
135,257813,bid
442,63938,bid
117,340049,buy
307,360513,buy
249,358439,buy
18,346583,bid
392,92801,buy
437,38630,buy
156,238544,buy
422,96570,bid
125,175206,buy
273,283872,bid
470,353553,bid
188,410885,bid
410,188986,buy
118,120580,buy
64,92679,bid
280,440350,buy
261,362437,bid
17,473270,buy
166,492406,buy
183,463208,bid
31,250596,buy
118,319820,buy
464,106771,bid
390,7450,buy
307,492256,bid
485,130858,buy
1,2710,buy
412,91862,bid
382,366768,bid
305,445041,bid
50,483272,buy
58,103067,bid
272,460019,buy
144,203372,bid
440,101000,bid
56,472614,bid
85,221051,buy
210,451689,buy
111,136461,buy
374,394043,buy
124,279004,bid
440,367131,buy
46,22226,bid
3,363727,buy
262,312869,bid
470,294732,bid
309,46252,buy
47,229254,bid
222,258636,bid
56,281756,buy
356,366850,bid
381,322295,buy
404,270934,bid
451,294605,buy
411,313341,buy
498,20229,buy
342,253742,bid
359,350989,bid
210,354327,buy
406,461943,buy
436,35921,buy
243,146682,bid
40,229801,bid
319,230164,bid
223,300599,bid
412,250487,buy
415,450866,bid
266,485613,bid
177,19581,bid
9,120064,buy
196,219300,buy
51,410747,bid
405,336810,buy
291,98364,buy
60,184204,bid
91,383465,buy
73,297595,buy
462,243044,bid
129,194580,bid
337,197525,bid
177,84606,bid
454,273456,buy
191,333226,bid
327,85012,bid
449,78192,bid
168,160978,buy
153,332132,bid
321,165414,buy
232,390031,buy
442,80771,buy
213,218873,buy
226,370061,bid
499,97363,buy
205,174517,bid
438,358123,bid
380,132322,buy
400,137330,buy
226,292062,buy
279,63128,bid
349,62383,buy
55,343866,bid
43,60638,bid
369,209673,bid
214,138572,bid
360,62457,bid
305,456102,buy
475,485485,bid
114,172571,bid
392,110402,buy
320,429876,buy
426,222634,buy
380,10698,bid
231,156409,bid
373,156803,buy
230,377337,bid
482,262464,bid
53,313456,bid
213,144789,buy
370,151973,bid
55,139621,buy
260,418354,buy
95,285452,bid
35,95583,buy
235,438809,bid
295,401191,bid
469,349238,bid
52,313385,buy
201,162293,buy
353,240240,buy
179,51882,bid
191,246136,bid
346,5533,bid
184,179916,buy
279,132198,buy
282,353658,buy
134,23968,bid
85,63783,buy
476,194654,bid
466,22555,bid
145,122089,bid
193,175493,buy
40,159562,bid
428,55013,bid
411,460154,buy
16,358136,buy
333,208175,buy
495,213653,bid
126,440559,buy
475,297179,buy
456,95660,bid
328,318866,buy
188,492540,buy
356,140089,buy
224,423506,buy
90,144028,buy
459,58415,bid
8,465055,buy
135,270863,buy
418,237381,bid
390,213219,buy
253,142718,bid
275,323192,bid
260,432331,bid
214,58520,buy
130,183740,bid
80,217101,buy
196,330781,bid
451,24212,buy
91,303144,bid
96,353369,bid
397,198682,bid
76,118803,bid
246,122235,buy
225,29885,buy
362,464128,bid
220,258793,buy
167,230439,bid
123,135428,buy
219,80674,bid
462,193016,bid
474,135586,bid
426,372825,bid
226,365113,buy
397,144581,buy
351,233016,bid
4,253595,buy
490,365444,buy
460,256410,bid
189,488169,buy
322,295244,bid
126,58913,buy
450,292919,buy
58,457273,buy
77,309336,bid
391,479371,bid
418,352301,bid
279,227231,buy
215,496492,bid
282,276414,bid
436,141035,bid
137,377393,bid
44,189441,bid
35,137416,bid
379,443810,buy
59,396977,buy
252,200064,buy
441,370306,buy
131,110204,buy
361,459378,buy
369,385235,bid
293,327975,bid
385,329627,buy
415,190190,bid
456,44365,buy
415,77634,buy
327,269892,bid
49,458078,buy
363,287751,buy
362,325504,buy
127,430145,buy
89,351657,bid
235,74372,bid
263,36042,buy
269,7901,buy
469,294457,bid
447,405762,buy
19,161529,bid
169,312899,buy
334,50514,buy
444,111828,buy
440,31563,buy
452,233946,buy
341,359013,bid
283,439638,bid
325,315623,bid
430,446144,buy
391,235410,buy
346,421303,buy
338,247603,buy
100,32953,bid
62,383289,bid
360,255240,bid
100,297031,buy
319,102935,buy
30,467269,bid
241,229285,buy
35,102730,buy
101,412909,bid
162,231702,bid
65,209479,buy
369,394222,buy
416,439479,buy
352,170989,buy
156,346269,buy
348,289378,bid
401,303022,bid
281,153400,bid
266,129516,buy
410,149353,bid
111,491215,buy
233,38535,buy
273,57408,buy
296,59691,buy
416,347550,buy
429,353673,bid
341,94029,bid
44,470614,buy
133,250551,buy
132,228742,buy
484,131490,bid
435,34482,buy
202,36775,buy
25,40148,buy
263,292552,bid
65,46857,buy
229,96417,bid
136,277340,bid
443,433107,bid
239,40631,buy
228,65172,buy
413,303033,bid
417,248620,buy
8,81197,bid
270,341034,buy
75,217605,bid
25,92083,bid
100,62958,bid
186,12745,bid
434,150261,bid
423,12602,buy
150,292745,bid
126,105895,buy
436,271951,buy
227,256388,bid
366,494417,buy
289,325881,bid
64,195550,bid
183,449481,buy
390,249261,bid
188,373241,buy
197,258671,buy
401,352178,buy
469,184168,buy
177,100213,bid
129,174998,bid
168,357448,bid
391,399332,bid
90,378437,bid
91,299413,bid
120,192962,buy
266,25682,buy
338,220292,bid
27,88885,buy
182,84182,buy
198,188183,buy
316,289915,bid
265,476210,buy
27,218657,buy
342,129945,buy
404,261591,bid
242,31072,buy
358,457869,bid
198,100291,buy
208,216140,buy
335,338745,buy
310,428587,buy
266,264824,bid
297,283760,buy
397,298134,buy
276,220975,bid
165,400867,buy
453,327859,buy
53,183847,bid
52,167390,buy
31,306500,buy
12,450854,bid
447,64452,bid
330,480984,buy
141,166037,buy
407,360157,bid
133,192751,bid
11,184520,bid
95,213331,bid
315,457299,bid
158,486919,bid
312,72453,bid
100,17010,buy
254,187769,buy
30,68205,bid
50,204502,buy
24,349671,bid
38,476892,buy
340,319536,bid
485,487669,bid
446,342169,buy
339,300801,buy
204,251888,bid
261,468027,bid
342,261467,buy
319,246410,buy
401,92625,buy
95,115572,bid
193,80303,bid
315,78439,buy
454,292094,bid
312,197823,bid
285,36446,buy
475,421494,bid
152,277681,buy
186,237329,buy
368,225463,buy
434,495226,buy
385,52621,bid
434,269788,buy
272,68841,buy
231,346551,buy
264,244539,bid
382,142992,bid
51,229221,buy
24,266293,buy
210,411577,buy
13,77055,bid
268,215555,buy
347,93632,bid
252,371304,bid
128,423974,bid
113,8323,bid
